url,name,region,coatOfArms,words,titles,seats,currentLord,heir,overlord,founded,founder,diedOut,ancestralWeapons,cadetBranches,swornMembers
https://www.anapioficeandfire.com/api/houses/362,House Stark of Winterfell,The North,"A running grey direwolf, on an ice-white field",Winter is Coming,"['King in the North', 'Lord of Winterfell', 'Warden of the North', 'King of the Trident']",['Scattered (formerly Winterfell)'],,,https://www.anapioficeandfire.com/api/houses/16,Age of Heroes,https://www.anapioficeandfire.com/api/characters/209,,['Ice'],"['https://www.anapioficeandfire.com/api/houses/170', 'https://www.anapioficeandfire.com/api/houses/215']","['https://www.anapioficeandfire.com/api/characters/2', 'https://www.anapioficeandfire.com/api/characters/20', 'https://www.anapioficeandfire.com/api/characters/97', 'https://www.anapioficeandfire.com/api/characters/98', 'https://www.anapioficeandfire.com/api/characters/136', 'https://www.anapioficeandfire.com/api/characters/143', 'https://www.anapioficeandfire.com/api/characters/148', 'https://www.anapioficeandfire.com/api/characters/170', 'https://www.anapioficeandfire.com/api/characters/181', 'https://www.anapioficeandfire.com/api/characters/192', 'https://www.anapioficeandfire.com/api/characters/206', 'https://www.anapioficeandfire.com/api/characters/207', 'https://www.anapioficeandfire.com/api/characters/208', 'https://www.anapioficeandfire.com/api/characters/209', 'https://www.anapioficeandfire.com/api/characters/210', 'https://www.anapioficeandfire.com/api/characters/212', 'https://www.anapioficeandfire.com/api/characters/216', 'https://www.anapioficeandfire.com/api/characters/232', 'https://www.anapioficeandfire.com/api/characters/259', 'https://www.anapioficeandfire.com/api/characters/324', 'https://www.anapioficeandfire.com/api/characters/339', 'https://www.anapioficeandfire.com/api/characters/340', 'https://www.anapioficeandfire.com/api/characters/349', 'https://www.anapioficeandfire.com/api/characters/351', 'https://www.anapioficeandfire.com/api/characters/354', 'https://www.anapioficeandfire.com/api/characters/389', 'https://www.anapioficeandfire.com/api/characters/461', 'https://www.anapioficeandfire.com/api/characters/561', 'https://www.anapioficeandfire.com/api/characters/583', 'https://www.anapioficeandfire.com/api/characters/584', 'https://www.anapioficeandfire.com/api/characters/589', 'https://www.anapioficeandfire.com/api/characters/591', 'https://www.anapioficeandfire.com/api/characters/593', 'https://www.anapioficeandfire.com/api/characters/603', 'https://www.anapioficeandfire.com/api/characters/648', 'https://www.anapioficeandfire.com/api/characters/668', 'https://www.anapioficeandfire.com/api/characters/716', 'https://www.anapioficeandfire.com/api/characters/737', 'https://www.anapioficeandfire.com/api/characters/777', 'https://www.anapioficeandfire.com/api/characters/887', 'https://www.anapioficeandfire.com/api/characters/891', 'https://www.anapioficeandfire.com/api/characters/911', 'https://www.anapioficeandfire.com/api/characters/912', 'https://www.anapioficeandfire.com/api/characters/916', 'https://www.anapioficeandfire.com/api/characters/917', 'https://www.anapioficeandfire.com/api/characters/918', 'https://www.anapioficeandfire.com/api/characters/957', 'https://www.anapioficeandfire.com/api/characters/1101', 'https://www.anapioficeandfire.com/api/characters/1111', 'https://www.anapioficeandfire.com/api/characters/1148', 'https://www.anapioficeandfire.com/api/characters/1158', 'https://www.anapioficeandfire.com/api/characters/1175', 'https://www.anapioficeandfire.com/api/characters/1185', 'https://www.anapioficeandfire.com/api/characters/1190', 'https://www.anapioficeandfire.com/api/characters/1254', 'https://www.anapioficeandfire.com/api/characters/1260', 'https://www.anapioficeandfire.com/api/characters/1326', 'https://www.anapioficeandfire.com/api/characters/1336', 'https://www.anapioficeandfire.com/api/characters/1383', 'https://www.anapioficeandfire.com/api/characters/1396', 'https://www.anapioficeandfire.com/api/characters/1407', 'https://www.anapioficeandfire.com/api/characters/1488', 'https://www.anapioficeandfire.com/api/characters/1489', 'https://www.anapioficeandfire.com/api/characters/1499', 'https://www.anapioficeandfire.com/api/characters/1515', 'https://www.anapioficeandfire.com/api/characters/1526', 'https://www.anapioficeandfire.com/api/characters/1565', 'https://www.anapioficeandfire.com/api/characters/1602', 'https://www.anapioficeandfire.com/api/characters/1620', 'https://www.anapioficeandfire.com/api/characters/1649', 'https://www.anapioficeandfire.com/api/characters/1650', 'https://www.anapioficeandfire.com/api/characters/1706', 'https://www.anapioficeandfire.com/api/characters/1737', 'https://www.anapioficeandfire.com/api/characters/1749', 'https://www.anapioficeandfire.com/api/characters/1787', 'https://www.anapioficeandfire.com/api/characters/1796', 'https://www.anapioficeandfire.com/api/characters/1816', 'https://www.anapioficeandfire.com/api/characters/1819', 'https://www.anapioficeandfire.com/api/characters/1843', 'https://www.anapioficeandfire.com/api/characters/1946', 'https://www.anapioficeandfire.com/api/characters/1950', 'https://www.anapioficeandfire.com/api/characters/1979', 'https://www.anapioficeandfire.com/api/characters/2019', 'https://www.anapioficeandfire.com/api/characters/2020', 'https://www.anapioficeandfire.com/api/characters/2037', 'https://www.anapioficeandfire.com/api/characters/2068', 'https://www.anapioficeandfire.com/api/characters/2089', 'https://www.anapioficeandfire.com/api/characters/2119']"
https://www.anapioficeandfire.com/api/houses/364,House Stokeworth of Stokeworth,The Crownlands,"Vert, a lamb couchant argent holding a goblet or",Proud to be Faithful,['Lord of Stokeworth'],['Stokeworth'],https://www.anapioficeandfire.com/api/characters/638,https://www.anapioficeandfire.com/api/characters/2043,https://www.anapioficeandfire.com/api/houses/16,,,,[],[],"['https://www.anapioficeandfire.com/api/characters/217', 'https://www.anapioficeandfire.com/api/characters/391', 'https://www.anapioficeandfire.com/api/characters/392', 'https://www.anapioficeandfire.com/api/characters/638', 'https://www.anapioficeandfire.com/api/characters/1010', 'https://www.anapioficeandfire.com/api/characters/2043']"
https://www.anapioficeandfire.com/api/houses/374,House Swyft of Cornfield,The Westerlands,"A blue bantam rooster, on a yellow field(Or, a cock close azure)",Awake! Awake!,['Knight of Cornfield'],['Cornfield'],https://www.anapioficeandfire.com/api/characters/487,https://www.anapioficeandfire.com/api/characters/992,https://www.anapioficeandfire.com/api/houses/229,,,,[],[],"['https://www.anapioficeandfire.com/api/characters/34', 'https://www.anapioficeandfire.com/api/characters/327', 'https://www.anapioficeandfire.com/api/characters/487', 'https://www.anapioficeandfire.com/api/characters/516', 'https://www.anapioficeandfire.com/api/characters/563', 'https://www.anapioficeandfire.com/api/characters/564', 'https://www.anapioficeandfire.com/api/characters/974', 'https://www.anapioficeandfire.com/api/characters/992', 'https://www.anapioficeandfire.com/api/characters/2111']"
https://www.anapioficeandfire.com/api/houses/375,House Swygert,The Stormlands,"A white scroll with gold knobs, on a purple field within a white tressure(Purpure a scroll argent, knobbed or, within a tressure of the second)",Truth Conquers,[],[],,,https://www.anapioficeandfire.com/api/houses/17,,,,[],[],[]
https://www.anapioficeandfire.com/api/houses/376,House Tallhart of Torrhen's Square,The North,"Tenny, three sentinel trees vert",Proud and Free,"[""Master of Torrhen's Square""]","[""Torrhen's Square""]",https://www.anapioficeandfire.com/api/characters/337,https://www.anapioficeandfire.com/api/characters/214,https://www.anapioficeandfire.com/api/houses/34,,,,[],[],"['https://www.anapioficeandfire.com/api/characters/179', 'https://www.anapioficeandfire.com/api/characters/188', 'https://www.anapioficeandfire.com/api/characters/189', 'https://www.anapioficeandfire.com/api/characters/214', 'https://www.anapioficeandfire.com/api/characters/337', 'https://www.anapioficeandfire.com/api/characters/490', 'https://www.anapioficeandfire.com/api/characters/625']"
https://www.anapioficeandfire.com/api/houses/378,House Targaryen of King's Landing,The Crownlands,"Sable, a dragon thrice-headed gules",Fire and Blood,"['King of the Andals, the Rhoynar and the First Men', 'Lord of the Seven Kingdoms', 'Prince of Summerhall']","['Red Keep (formerly)', 'Summerhall (formerly)']",https://www.anapioficeandfire.com/api/characters/1303,,,House Targaryen: >114 BCHouse Targaryen of King's Landing:1 AC,,,"['Blackfyre', 'Dark Sister']",['https://www.anapioficeandfire.com/api/houses/23'],"['https://www.anapioficeandfire.com/api/characters/33', 'https://www.anapioficeandfire.com/api/characters/42', 'https://www.anapioficeandfire.com/api/characters/43', 'https://www.anapioficeandfire.com/api/characters/44', 'https://www.anapioficeandfire.com/api/characters/45', 'https://www.anapioficeandfire.com/api/characters/48', 'https://www.anapioficeandfire.com/api/characters/49', 'https://www.anapioficeandfire.com/api/characters/55', 'https://www.anapioficeandfire.com/api/characters/58', 'https://www.anapioficeandfire.com/api/characters/59', 'https://www.anapioficeandfire.com/api/characters/76', 'https://www.anapioficeandfire.com/api/characters/91', 'https://www.anapioficeandfire.com/api/characters/93', 'https://www.anapioficeandfire.com/api/characters/109', 'https://www.anapioficeandfire.com/api/characters/110', 'https://www.anapioficeandfire.com/api/characters/154', 'https://www.anapioficeandfire.com/api/characters/155', 'https://www.anapioficeandfire.com/api/characters/156', 'https://www.anapioficeandfire.com/api/characters/157', 'https://www.anapioficeandfire.com/api/characters/161', 'https://www.anapioficeandfire.com/api/characters/168', 'https://www.anapioficeandfire.com/api/characters/169', 'https://www.anapioficeandfire.com/api/characters/195', 'https://www.anapioficeandfire.com/api/characters/239', 'https://www.anapioficeandfire.com/api/characters/265', 'https://www.anapioficeandfire.com/api/characters/266', 'https://www.anapioficeandfire.com/api/characters/269', 'https://www.anapioficeandfire.com/api/characters/270', 'https://www.anapioficeandfire.com/api/characters/271', 'https://www.anapioficeandfire.com/api/characters/272', 'https://www.anapioficeandfire.com/api/characters/275', 'https://www.anapioficeandfire.com/api/characters/276', 'https://www.anapioficeandfire.com/api/characters/330', 'https://www.anapioficeandfire.com/api/characters/334', 'https://www.anapioficeandfire.com/api/characters/361', 'https://www.anapioficeandfire.com/api/characters/488', 'https://www.anapioficeandfire.com/api/characters/546', 'https://www.anapioficeandfire.com/api/characters/560', 'https://www.anapioficeandfire.com/api/characters/576', 'https://www.anapioficeandfire.com/api/characters/610', 'https://www.anapioficeandfire.com/api/characters/611', 'https://www.anapioficeandfire.com/api/characters/696', 'https://www.anapioficeandfire.com/api/characters/709', 'https://www.anapioficeandfire.com/api/characters/729', 'https://www.anapioficeandfire.com/api/characters/759', 'https://www.anapioficeandfire.com/api/characters/767', 'https://www.anapioficeandfire.com/api/characters/779', 'https://www.anapioficeandfire.com/api/characters/797', 'https://www.anapioficeandfire.com/api/characters/865', 'https://www.anapioficeandfire.com/api/characters/867', 'https://www.anapioficeandfire.com/api/characters/868', 'https://www.anapioficeandfire.com/api/characters/869', 'https://www.anapioficeandfire.com/api/characters/870', 'https://www.anapioficeandfire.com/api/characters/871', 'https://www.anapioficeandfire.com/api/characters/872', 'https://www.anapioficeandfire.com/api/characters/873', 'https://www.anapioficeandfire.com/api/characters/874', 'https://www.anapioficeandfire.com/api/characters/875', 'https://www.anapioficeandfire.com/api/characters/876', 'https://www.anapioficeandfire.com/api/characters/951', 'https://www.anapioficeandfire.com/api/characters/971', 'https://www.anapioficeandfire.com/api/characters/1067', 'https://www.anapioficeandfire.com/api/characters/1070', 'https://www.anapioficeandfire.com/api/characters/1079', 'https://www.anapioficeandfire.com/api/characters/1114', 'https://www.anapioficeandfire.com/api/characters/1142', 'https://www.anapioficeandfire.com/api/characters/1205', 'https://www.anapioficeandfire.com/api/characters/1242', 'https://www.anapioficeandfire.com/api/characters/1302', 'https://www.anapioficeandfire.com/api/characters/1303', 'https://www.anapioficeandfire.com/api/characters/1340', 'https://www.anapioficeandfire.com/api/characters/1358', 'https://www.anapioficeandfire.com/api/characters/1445', 'https://www.anapioficeandfire.com/api/characters/1450', 'https://www.anapioficeandfire.com/api/characters/1469', 'https://www.anapioficeandfire.com/api/characters/1520', 'https://www.anapioficeandfire.com/api/characters/1523', 'https://www.anapioficeandfire.com/api/characters/1527', 'https://www.anapioficeandfire.com/api/characters/1528', 'https://www.anapioficeandfire.com/api/characters/1548', 'https://www.anapioficeandfire.com/api/characters/1549', 'https://www.anapioficeandfire.com/api/characters/1560', 'https://www.anapioficeandfire.com/api/characters/1589', 'https://www.anapioficeandfire.com/api/characters/1608', 'https://www.anapioficeandfire.com/api/characters/1709', 'https://www.anapioficeandfire.com/api/characters/1739', 'https://www.anapioficeandfire.com/api/characters/1826', 'https://www.anapioficeandfire.com/api/characters/1856', 'https://www.anapioficeandfire.com/api/characters/1867', 'https://www.anapioficeandfire.com/api/characters/1872', 'https://www.anapioficeandfire.com/api/characters/1873', 'https://www.anapioficeandfire.com/api/characters/1874', 'https://www.anapioficeandfire.com/api/characters/1897', 'https://www.anapioficeandfire.com/api/characters/1944', 'https://www.anapioficeandfire.com/api/characters/1948', 'https://www.anapioficeandfire.com/api/characters/1978', 'https://www.anapioficeandfire.com/api/characters/1981', 'https://www.anapioficeandfire.com/api/characters/2071', 'https://www.anapioficeandfire.com/api/characters/2086', 'https://www.anapioficeandfire.com/api/characters/2124', 'https://www.anapioficeandfire.com/api/characters/2128']"
https://www.anapioficeandfire.com/api/houses/379,House Tarly of Horn Hill,The Reach,"Vert, a huntsman striding to dexter proper garbed gules",First in Battle,['Lord of Horn Hill'],['Horn Hill'],https://www.anapioficeandfire.com/api/characters/850,https://www.anapioficeandfire.com/api/characters/313,https://www.anapioficeandfire.com/api/houses/398,,,,[],[],"['https://www.anapioficeandfire.com/api/characters/313', 'https://www.anapioficeandfire.com/api/characters/359', 'https://www.anapioficeandfire.com/api/characters/742', 'https://www.anapioficeandfire.com/api/characters/850', 'https://www.anapioficeandfire.com/api/characters/954', 'https://www.anapioficeandfire.com/api/characters/1008']"
https://www.anapioficeandfire.com/api/houses/388,House Tollett of the Grey Glen,The Vale,Pily grey and black(Pily cendrée and sable),When All is Darkest,['Lord of the Grey Glen'],['The Grey Glen'],https://www.anapioficeandfire.com/api/characters/1064,,https://www.anapioficeandfire.com/api/houses/328,,,,[],[],"['https://www.anapioficeandfire.com/api/characters/341', 'https://www.anapioficeandfire.com/api/characters/1064']"
https://www.anapioficeandfire.com/api/houses/392,House Toyne,The Stormlands,"A black winged heart, on a gold field, within a black embattled borderOr, a winged heart within a bordure embattled sable)","Fly High, Fly Far",[],[],,,https://www.anapioficeandfire.com/api/houses/17,,,281 AC in Westeros296 AC in Essos,[],[],"['https://www.anapioficeandfire.com/api/characters/983', 'https://www.anapioficeandfire.com/api/characters/1014']"
https://www.anapioficeandfire.com/api/houses/393,House Trant of Gallowsgrey,The Stormlands,"A black hanged man, on a blue field(Azure, a hanged man sable)",So End Our Foes,['Lord of Gallowsgrey'],['Gallowsgrey'],,,https://www.anapioficeandfire.com/api/houses/17,,,,[],[],['https://www.anapioficeandfire.com/api/characters/752']
https://www.anapioficeandfire.com/api/houses/395,House Tully of Riverrun,The Riverlands,"A leaping silver trout on a field of blue and mud red(Paly wavy azure and gules, a trout embowed argent)","Family, Duty, Honor","['Lord of Riverrun', 'Lord Paramount of the Trident']",['Scattered (formerly Riverrun)'],https://www.anapioficeandfire.com/api/characters/346,https://www.anapioficeandfire.com/api/characters/894,https://www.anapioficeandfire.com/api/houses/362,,,,[],[],"['https://www.anapioficeandfire.com/api/characters/223', 'https://www.anapioficeandfire.com/api/characters/232', 'https://www.anapioficeandfire.com/api/characters/346', 'https://www.anapioficeandfire.com/api/characters/347', 'https://www.anapioficeandfire.com/api/characters/503', 'https://www.anapioficeandfire.com/api/characters/688', 'https://www.anapioficeandfire.com/api/characters/733', 'https://www.anapioficeandfire.com/api/characters/755', 'https://www.anapioficeandfire.com/api/characters/909', 'https://www.anapioficeandfire.com/api/characters/937', 'https://www.anapioficeandfire.com/api/characters/1063', 'https://www.anapioficeandfire.com/api/characters/1321', 'https://www.anapioficeandfire.com/api/characters/1364', 'https://www.anapioficeandfire.com/api/characters/1371', 'https://www.anapioficeandfire.com/api/characters/1621', 'https://www.anapioficeandfire.com/api/characters/1744', 'https://www.anapioficeandfire.com/api/characters/1818']"
https://www.anapioficeandfire.com/api/houses/398,House Tyrell of Highgarden,The Reach,"Vert, a rose Or",Growing Strong,"['Lord of Highgarden', 'Defender of the Marches', 'High Marshal of the Reach', 'Warden of the South', 'Lord Paramount of the Mander', 'High Steward of Highgarden (pre-Conquest)']",['Highgarden'],https://www.anapioficeandfire.com/api/characters/691,https://www.anapioficeandfire.com/api/characters/1113,https://www.anapioficeandfire.com/api/houses/16,,https://www.anapioficeandfire.com/api/characters/75,,[],['https://www.anapioficeandfire.com/api/houses/397'],"['https://www.anapioficeandfire.com/api/characters/16', 'https://www.anapioficeandfire.com/api/characters/69', 'https://www.anapioficeandfire.com/api/characters/75', 'https://www.anapioficeandfire.com/api/characters/77', 'https://www.anapioficeandfire.com/api/characters/362', 'https://www.anapioficeandfire.com/api/characters/372', 'https://www.anapioficeandfire.com/api/characters/408', 'https://www.anapioficeandfire.com/api/characters/467', 'https://www.anapioficeandfire.com/api/characters/519', 'https://www.anapioficeandfire.com/api/characters/532', 'https://www.anapioficeandfire.com/api/characters/623', 'https://www.anapioficeandfire.com/api/characters/624', 'https://www.anapioficeandfire.com/api/characters/626', 'https://www.anapioficeandfire.com/api/characters/636', 'https://www.anapioficeandfire.com/api/characters/640', 'https://www.anapioficeandfire.com/api/characters/647', 'https://www.anapioficeandfire.com/api/characters/658', 'https://www.anapioficeandfire.com/api/characters/664', 'https://www.anapioficeandfire.com/api/characters/665', 'https://www.anapioficeandfire.com/api/characters/666', 'https://www.anapioficeandfire.com/api/characters/685', 'https://www.anapioficeandfire.com/api/characters/686', 'https://www.anapioficeandfire.com/api/characters/689', 'https://www.anapioficeandfire.com/api/characters/691', 'https://www.anapioficeandfire.com/api/characters/736', 'https://www.anapioficeandfire.com/api/characters/754', 'https://www.anapioficeandfire.com/api/characters/766', 'https://www.anapioficeandfire.com/api/characters/783', 'https://www.anapioficeandfire.com/api/characters/784', 'https://www.anapioficeandfire.com/api/characters/785', 'https://www.anapioficeandfire.com/api/characters/838', 'https://www.anapioficeandfire.com/api/characters/855', 'https://www.anapioficeandfire.com/api/characters/889', 'https://www.anapioficeandfire.com/api/characters/1019', 'https://www.anapioficeandfire.com/api/characters/1073', 'https://www.anapioficeandfire.com/api/characters/1075', 'https://www.anapioficeandfire.com/api/characters/1112', 'https://www.anapioficeandfire.com/api/characters/1113', 'https://www.anapioficeandfire.com/api/characters/1173', 'https://www.anapioficeandfire.com/api/characters/1244', 'https://www.anapioficeandfire.com/api/characters/1377', 'https://www.anapioficeandfire.com/api/characters/1409', 'https://www.anapioficeandfire.com/api/characters/1410', 'https://www.anapioficeandfire.com/api/characters/2080']"
https://www.anapioficeandfire.com/api/houses/407,House Velaryon of Driftmark,The Crownlands,"seahorse rampant argent, on sea green","The Old, the True, the Brave","['Lord of the Tides', 'Master of Driftmark']",['High Tide or Driftmark'],https://www.anapioficeandfire.com/api/characters/757,,https://www.anapioficeandfire.com/api/houses/15,prior to 114BC,,,[],[],"['https://www.anapioficeandfire.com/api/characters/33', 'https://www.anapioficeandfire.com/api/characters/91', 'https://www.anapioficeandfire.com/api/characters/110', 'https://www.anapioficeandfire.com/api/characters/154', 'https://www.anapioficeandfire.com/api/characters/253', 'https://www.anapioficeandfire.com/api/characters/610', 'https://www.anapioficeandfire.com/api/characters/611', 'https://www.anapioficeandfire.com/api/characters/756', 'https://www.anapioficeandfire.com/api/characters/757', 'https://www.anapioficeandfire.com/api/characters/875', 'https://www.anapioficeandfire.com/api/characters/1066', 'https://www.anapioficeandfire.com/api/characters/1070', 'https://www.anapioficeandfire.com/api/characters/1177', 'https://www.anapioficeandfire.com/api/characters/1302', 'https://www.anapioficeandfire.com/api/characters/1833']"
https://www.anapioficeandfire.com/api/houses/415,House Waxley of Wickenden,The Vale,"Three candles, white with red flames, within silver candle holders, on a grey field within a black border(Cendrée, three candles in holders argent, flamed gules, within a bordure sable)",Light in Darkness,['The Knight of Wickenden'],['Wickenden'],https://www.anapioficeandfire.com/api/characters/345,,https://www.anapioficeandfire.com/api/houses/7,,,,[],[],['https://www.anapioficeandfire.com/api/characters/345']
https://www.anapioficeandfire.com/api/houses/422,House Wendwater,The Crownlands,"A green engrailed pall, inverted on white, dividing three trees, green, red and bare",For All Seasons,[],[],,,https://www.anapioficeandfire.com/api/houses/16,,,,[],[],[]
https://www.anapioficeandfire.com/api/houses/423,House Wensington,The Stormlands,"Two golden trumpets crossed on a blue field, beneath a gold chief with three black stags(Azure, two trumpets saltirewise or, on a chief of the second three stags salient sable)",Sound The Charge,[],[],,,https://www.anapioficeandfire.com/api/houses/17,,,,[],[],[]
https://www.anapioficeandfire.com/api/houses/425,House Westerling of the Crag,The Westerlands,"Six white shells, on a sand-coloured field(Or, six escallops argent)","Honor, Not Honors",['Lord of the Crag'],['The Crag'],https://www.anapioficeandfire.com/api/characters/413,https://www.anapioficeandfire.com/api/characters/923,https://www.anapioficeandfire.com/api/houses/229,,,,[],[],"['https://www.anapioficeandfire.com/api/characters/360', 'https://www.anapioficeandfire.com/api/characters/374', 'https://www.anapioficeandfire.com/api/characters/413', 'https://www.anapioficeandfire.com/api/characters/479', 'https://www.anapioficeandfire.com/api/characters/560', 'https://www.anapioficeandfire.com/api/characters/561', 'https://www.anapioficeandfire.com/api/characters/568', 'https://www.anapioficeandfire.com/api/characters/792', 'https://www.anapioficeandfire.com/api/characters/856', 'https://www.anapioficeandfire.com/api/characters/923', 'https://www.anapioficeandfire.com/api/characters/927', 'https://www.anapioficeandfire.com/api/characters/997']"
https://www.anapioficeandfire.com/api/houses/430,House Wode,The Riverlands,"Three white hedgehogs, on a yellow field(Or, three hedgehogs argent)",Touch Me Not,[],[],,,https://www.anapioficeandfire.com/api/houses/10,,,,[],[],['https://www.anapioficeandfire.com/api/characters/1120']
https://www.anapioficeandfire.com/api/houses/436,House Wydman,The Vale,"Five splintered lances, 3, 2, striped blue and white with blue pennons, on a yellow field, beneath a white chief bearing a red castle, a green viper, a black broken wheel, a purple unicorn and a yellow lion.",Right Conquers Might,[],[],,,https://www.anapioficeandfire.com/api/houses/7,,,,[],[],[]
https://www.anapioficeandfire.com/api/houses/444,House Yronwood of Yronwood,Dorne,"Or, a portcullis sable",We Guard the Way,"['The Bloodroyal', 'Lord of Yronwood', 'Warden of the Stone Way', 'High King of Dorne (formerly)']",['Yronwood'],https://www.anapioficeandfire.com/api/characters/117,https://www.anapioficeandfire.com/api/characters/452,https://www.anapioficeandfire.com/api/houses/285,,,,[],[],"['https://www.anapioficeandfire.com/api/characters/117', 'https://www.anapioficeandfire.com/api/characters/126', 'https://www.anapioficeandfire.com/api/characters/246', 'https://www.anapioficeandfire.com/api/characters/452', 'https://www.anapioficeandfire.com/api/characters/793', 'https://www.anapioficeandfire.com/api/characters/1129']"
